epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.09858287125825882,0.0010000000474974513,3.348402976989746,0.1767241358757019,3.0859177112579346
1,0.166974738240242,0.0010000000474974513,2.9201481342315674,0.23706896603107452,2.727078676223755
2,0.2649414539337158,0.0010000000474974513,2.621415376663208,0.25431033968925476,2.8868744373321533
3,0.3475046157836914,0.0010000000474974513,2.366828203201294,0.25431033968925476,3.009207248687744
4,0.44731977581977844,0.0010000000474974513,2.1304633617401123,0.32758620381355286,2.5288593769073486
5,0.5341959595680237,0.0010000000474974513,1.944912314414978,0.4698275923728943,2.05745530128479
6,0.5730129480361938,0.0010000000474974513,1.8305271863937378,0.6120689511299133,1.6980960369110107
7,0.6333949565887451,0.0010000000474974513,1.698766827583313,0.681034505367279,1.5679078102111816
8,0.7024029493331909,0.0010000000474974513,1.5916792154312134,0.75,1.4654401540756226
9,0.7054836750030518,0.0010000000474974513,1.5368062257766724,0.7456896305084229,1.433646321296692
10,0.7467652559280396,0.0010000000474974513,1.4578049182891846,0.8146551847457886,1.3028510808944702
11,0.7714109420776367,0.0010000000474974513,1.3882508277893066,0.8534482717514038,1.2451871633529663
12,0.7818853855133057,0.0010000000474974513,1.3728609085083008,0.8232758641242981,1.2546684741973877
13,0.8089956641197205,0.0010000000474974513,1.3121440410614014,0.7974137663841248,1.3019089698791504
14,0.8262476921081543,0.0010000000474974513,1.2789033651351929,0.8620689511299133,1.2144951820373535
15,0.8502772450447083,0.0010000000474974513,1.2293378114700317,0.857758641242981,1.1735625267028809
16,0.8508933782577515,0.0010000000474974513,1.1985764503479004,0.8793103694915771,1.2026941776275635
17,0.8693776726722717,0.0010000000474974513,1.1812560558319092,0.8706896305084229,1.1604381799697876
18,0.8853974342346191,0.0010000000474974513,1.134198546409607,0.8793103694915771,1.1098369359970093
19,0.8810843825340271,0.0010000000474974513,1.1367216110229492,0.8706896305084229,1.1222013235092163
20,0.8823167085647583,0.0010000000474974513,1.1292668581008911,0.8836206793785095,1.088661551475525
21,0.9075785875320435,0.0010000000474974513,1.0800257921218872,0.8836206793785095,1.1665138006210327
22,0.926062822341919,0.0010000000474974513,1.0538944005966187,0.9008620977401733,1.0658373832702637
23,0.9272951483726501,0.0010000000474974513,1.0291597843170166,0.9051724076271057,1.0919184684753418
24,0.9279112815856934,0.0010000000474974513,1.0372905731201172,0.8706896305084229,1.074257493019104
25,0.9396179914474487,0.0010000000474974513,1.02687668800354,0.9094827771186829,1.0616142749786377
26,0.9371533989906311,0.0010000000474974513,0.9994947910308838,0.9051724076271057,1.05574369430542
27,0.9420825839042664,0.0010000000474974513,1.007001519203186,0.9181034564971924,1.0630189180374146
28,0.9377695918083191,0.0010000000474974513,0.9976741075515747,0.8793103694915771,1.1170496940612793
29,0.9494763016700745,0.0010000000474974513,0.9802822470664978,0.9051724076271057,1.0310301780700684
30,0.943930983543396,0.0010000000474974513,0.9745801091194153,0.9267241358757019,0.9847416877746582
31,0.9531731605529785,0.0010000000474974513,0.9518338441848755,0.9137930870056152,0.9969707131385803
32,0.9544054269790649,0.0010000000474974513,0.9545467495918274,0.9224137663841248,1.0073373317718506
33,0.9593345522880554,0.0010000000474974513,0.9391564726829529,0.9353448152542114,0.9526156783103943
34,0.9704251289367676,0.0010000000474974513,0.914232611656189,0.9181034564971924,0.9748511910438538
35,0.9630314111709595,0.0010000000474974513,0.9331883788108826,0.931034505367279,0.9742505550384521
36,0.9611830115318298,0.0010000000474974513,0.925415575504303,0.9353448152542114,0.9442403316497803
37,0.971657395362854,0.0010000000474974513,0.9151837825775146,0.9267241358757019,0.9709787964820862
38,0.9661121368408203,0.0010000000474974513,0.9139013290405273,0.931034505367279,0.9744430780410767
39,0.9605668783187866,0.0010000000474974513,0.9141514301300049,0.9396551847457886,0.982693612575531
40,0.9698089957237244,0.0010000000474974513,0.901593804359436,0.9224137663841248,0.9723750352859497
41,0.9685767292976379,0.0010000000474974513,0.8931350111961365,0.9353448152542114,0.9161018133163452
42,0.9679605960845947,0.0010000000474974513,0.9059410095214844,0.9267241358757019,0.9740859270095825
43,0.9698089957237244,0.0010000000474974513,0.8952372074127197,0.9267241358757019,0.9315880537033081
44,0.9753542542457581,0.0010000000474974513,0.8911303281784058,0.9224137663841248,0.9820957779884338
45,0.975970447063446,0.0010000000474974513,0.8872790932655334,0.9353448152542114,0.9905136823654175
46,0.972273588180542,0.0010000000474974513,0.9180574417114258,0.9181034564971924,0.9878652095794678
47,0.9698089957237244,0.0010000000474974513,0.8941628336906433,0.9267241358757019,0.9644914865493774
48,0.9747381210327148,0.0010000000474974513,0.8812272548675537,0.9267241358757019,0.9386467933654785
49,0.9728897213935852,0.0010000000474974513,0.8864272236824036,0.9396551847457886,0.9198622107505798
50,0.9784349799156189,0.0010000000474974513,0.8715484738349915,0.9482758641242981,0.9406113624572754
51,0.9735058546066284,0.0010000000474974513,0.8826771378517151,0.931034505367279,0.9664425849914551
52,0.9772027134895325,0.0010000000474974513,0.8713603019714355,0.943965494632721,0.9167309403419495
53,0.985828697681427,0.0010000000474974513,0.855183482170105,0.943965494632721,0.9194495677947998
54,0.9864448308944702,0.0005000000237487257,0.8387225270271301,0.9482758641242981,0.8866820335388184
55,0.9901416897773743,0.0005000000237487257,0.821902871131897,0.9396551847457886,0.8976829648017883
56,0.9907578825950623,0.0005000000237487257,0.8165831565856934,0.943965494632721,0.8871783018112183
57,0.9889094233512878,0.0005000000237487257,0.820162832736969,0.9482758641242981,0.8848008513450623
58,0.9907578825950623,0.0005000000237487257,0.8109483122825623,0.931034505367279,0.9055404663085938
59,0.9882932901382446,0.0005000000237487257,0.8235466480255127,0.9396551847457886,0.9046064019203186
60,0.9864448308944702,0.0005000000237487257,0.8203362822532654,0.9482758641242981,0.8757246136665344
61,0.9901416897773743,0.0005000000237487257,0.813138484954834,0.9482758641242981,0.8844289183616638
62,0.989525556564331,0.0005000000237487257,0.8068006634712219,0.9568965435028076,0.8757144212722778
63,0.989525556564331,0.0005000000237487257,0.813008189201355,0.9353448152542114,0.8956512212753296
64,0.9889094233512878,0.0005000000237487257,0.8129070401191711,0.943965494632721,0.8974661827087402
65,0.989525556564331,0.0005000000237487257,0.8179244995117188,0.9482758641242981,0.8835170865058899
66,0.9876771569252014,0.0005000000237487257,0.806696355342865,0.9482758641242981,0.8910726308822632
67,0.9882932901382446,0.0005000000237487257,0.816032886505127,0.9568965435028076,0.8835387825965881
68,0.9870610237121582,0.0005000000237487257,0.8156367540359497,0.9482758641242981,0.881291925907135
69,0.9882932901382446,0.0005000000237487257,0.8131200075149536,0.943965494632721,0.8888404965400696
70,0.989525556564331,0.0005000000237487257,0.8133175373077393,0.9396551847457886,0.8784152269363403
71,0.989525556564331,0.0005000000237487257,0.8004273772239685,0.9525862336158752,0.877130389213562
72,0.9919901490211487,0.0005000000237487257,0.8024003505706787,0.9568965435028076,0.8630011081695557
73,0.9889094233512878,0.0005000000237487257,0.8159323930740356,0.943965494632721,0.8847005367279053
74,0.989525556564331,0.0005000000237487257,0.8109449148178101,0.943965494632721,0.884781002998352
75,0.9907578825950623,0.0005000000237487257,0.8000560998916626,0.943965494632721,0.8814650177955627
76,0.9907578825950623,0.0005000000237487257,0.7963599562644958,0.943965494632721,0.8842049837112427
77,0.9913740158081055,0.0005000000237487257,0.7947681546211243,0.943965494632721,0.8890737891197205
78,0.9882932901382446,0.0005000000237487257,0.8066352605819702,0.9525862336158752,0.8772333264350891
79,0.9913740158081055,0.0005000000237487257,0.8086535930633545,0.9482758641242981,0.891211986541748
80,0.9919901490211487,0.0005000000237487257,0.8028776049613953,0.9482758641242981,0.8902990818023682
81,0.9926062822341919,0.0005000000237487257,0.7970545887947083,0.943965494632721,0.8881916403770447
82,0.9913740158081055,0.0005000000237487257,0.8027453422546387,0.943965494632721,0.8929868340492249
83,0.9882932901382446,0.0005000000237487257,0.8030044436454773,0.9396551847457886,0.8933079838752747
84,0.9889094233512878,0.0005000000237487257,0.8061595559120178,0.9482758641242981,0.8845984935760498
85,0.9944547414779663,0.0002500000118743628,0.7949486970901489,0.9482758641242981,0.879114031791687
86,0.9913740158081055,0.0002500000118743628,0.788083553314209,0.9568965435028076,0.8743551969528198
87,0.9938385486602783,0.0002500000118743628,0.7807031273841858,0.9482758641242981,0.8753463625907898
88,0.9944547414779663,0.0002500000118743628,0.7847279906272888,0.9525862336158752,0.8682083487510681
89,0.9932224154472351,0.0002500000118743628,0.7861605882644653,0.9568965435028076,0.8684346675872803
90,0.9944547414779663,0.0002500000118743628,0.7799282073974609,0.9525862336158752,0.8726979494094849
91,0.9932224154472351,0.0002500000118743628,0.7840648889541626,0.9482758641242981,0.8665677309036255
92,0.9938385486602783,0.0002500000118743628,0.7810333371162415,0.9612069129943848,0.8664364218711853
93,0.9938385486602783,0.0002500000118743628,0.779516875743866,0.9482758641242981,0.8707481026649475
94,0.9938385486602783,0.0002500000118743628,0.7802372574806213,0.9612069129943848,0.8526967763900757
95,0.9950708746910095,0.0002500000118743628,0.7778648138046265,0.9525862336158752,0.85358726978302
96,0.9926062822341919,0.0002500000118743628,0.7824549674987793,0.9612069129943848,0.8660358190536499
97,0.9932224154472351,0.0002500000118743628,0.7768423557281494,0.9612069129943848,0.8558363318443298
98,0.9932224154472351,0.0002500000118743628,0.7807275652885437,0.9525862336158752,0.8595440983772278
99,0.9938385486602783,0.0002500000118743628,0.7761432528495789,0.9568965435028076,0.8576441407203674
100,0.9932224154472351,0.0002500000118743628,0.7777502536773682,0.9482758641242981,0.863785982131958
101,0.9938385486602783,0.0002500000118743628,0.779025673866272,0.9568965435028076,0.8679472804069519
102,0.9907578825950623,0.0002500000118743628,0.7758581638336182,0.9612069129943848,0.8576933145523071
103,0.9950708746910095,0.0002500000118743628,0.771767795085907,0.9568965435028076,0.8703214526176453
104,0.9919901490211487,0.0002500000118743628,0.7820157408714294,0.9482758641242981,0.8624444007873535
105,0.9944547414779663,0.0002500000118743628,0.7779831290245056,0.9525862336158752,0.8680943250656128
106,0.9932224154472351,0.0002500000118743628,0.7846776843070984,0.9568965435028076,0.8676022291183472
107,0.9950708746910095,0.0001250000059371814,0.7756832838058472,0.9525862336158752,0.865444004535675
108,0.9932224154472351,0.0001250000059371814,0.7690379023551941,0.9525862336158752,0.8592457175254822
109,0.9956870079040527,0.0001250000059371814,0.7709052562713623,0.9568965435028076,0.8673460483551025
110,0.9944547414779663,0.0001250000059371814,0.7693567276000977,0.9612069129943848,0.872278094291687
111,0.9950708746910095,0.0001250000059371814,0.7695885896682739,0.9568965435028076,0.8596752882003784
112,0.9932224154472351,0.0001250000059371814,0.7661048769950867,0.9525862336158752,0.8565989136695862
113,0.9926062822341919,0.0001250000059371814,0.7685045003890991,0.9612069129943848,0.8498828411102295
114,0.9932224154472351,0.0001250000059371814,0.7701376676559448,0.9568965435028076,0.8587319850921631
115,0.9938385486602783,0.0001250000059371814,0.7740552425384521,0.9568965435028076,0.8574286699295044
116,0.9944547414779663,0.0001250000059371814,0.7678301334381104,0.9568965435028076,0.8514192700386047
117,0.9938385486602783,0.0001250000059371814,0.7709165811538696,0.9612069129943848,0.8616427779197693
118,0.9944547414779663,0.0001250000059371814,0.7654451727867126,0.9525862336158752,0.8584322333335876
119,0.9956870079040527,0.0001250000059371814,0.7680931687355042,0.9568965435028076,0.86015385389328
120,0.9938385486602783,0.0001250000059371814,0.7701093554496765,0.9568965435028076,0.8624236583709717
