epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
46,0.996303141117096,0.0001250000059371814,0.0902426689863205,0.9568965435028076,0.30472567677497864
47,0.9932224154472351,0.0001250000059371814,0.0937478318810463,0.9525862336158752,0.31012171506881714
48,0.9944547414779663,0.0001250000059371814,0.09056880325078964,0.9525862336158752,0.302986741065979
49,0.9950708746910095,0.0001250000059371814,0.0913388729095459,0.9525862336158752,0.29205071926116943
50,0.9975354075431824,0.0001250000059371814,0.08843863755464554,0.9525862336158752,0.2931598126888275
51,0.996303141117096,0.0001250000059371814,0.08886929601430893,0.9525862336158752,0.29871782660484314
52,0.9938385486602783,0.0001250000059371814,0.09369739890098572,0.9525862336158752,0.29766494035720825
53,0.9944547414779663,0.0001250000059371814,0.08949567377567291,0.9525862336158752,0.30078697204589844
54,0.9950708746910095,6.25000029685907e-05,0.08548769354820251,0.9525862336158752,0.28856757283210754
55,0.9956870079040527,6.25000029685907e-05,0.0889337882399559,0.9482758641242981,0.28422167897224426
56,0.9932224154472351,6.25000029685907e-05,0.08911405503749847,0.9525862336158752,0.2817320227622986
57,0.9938385486602783,6.25000029685907e-05,0.09102606773376465,0.9568965435028076,0.28703126311302185
58,0.9938385486602783,6.25000029685907e-05,0.0914134755730629,0.9568965435028076,0.28675565123558044
59,0.9938385486602783,6.25000029685907e-05,0.0891917422413826,0.9525862336158752,0.31144726276397705
60,0.9950708746910095,6.25000029685907e-05,0.09095945954322815,0.9568965435028076,0.3093133866786957
61,0.996303141117096,6.25000029685907e-05,0.08438412100076675,0.9482758641242981,0.30379045009613037
62,0.9956870079040527,6.25000029685907e-05,0.08499141037464142,0.9525862336158752,0.29818448424339294
63,0.9938385486602783,6.25000029685907e-05,0.08980162441730499,0.9482758641242981,0.3094831705093384
64,0.9944547414779663,6.25000029685907e-05,0.08784248679876328,0.9568965435028076,0.30542901158332825
65,0.9938385486602783,6.25000029685907e-05,0.09186512976884842,0.943965494632721,0.3091681897640228
66,0.9950708746910095,3.125000148429535e-05,0.0882817879319191,0.943965494632721,0.3058353364467621
67,0.9956870079040527,3.125000148429535e-05,0.08354900777339935,0.9482758641242981,0.30746710300445557
68,0.9981516003608704,3.125000148429535e-05,0.08024671673774719,0.9482758641242981,0.3053706884384155
69,0.9950708746910095,3.125000148429535e-05,0.08531515300273895,0.9482758641242981,0.30426669120788574
